EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2001-3-1,37,30,24,25,14,9,72,51,43,29.93,29.81,29.72,10,10,10,13,6,21,0.00,6,,303<br />
2001-3-2,42,36,30,35,32,25,100,82,65,29.73,29.66,29.59,10,8,1,8,5,,0.04,8,Snow,287<br />
2001-3-3,46,42,37,38,34,29,100,76,50,30.00,29.81,29.68,10,9,7,9,5,,0.00,8,,19<br />
2001-3-4,36,32,28,35,31,25,100,90,75,30.09,30.01,29.80,10,9,2,17,11,28,0.05,8,Snow,94<br />
2001-3-5,32,30,28,32,30,28,100,100,96,29.78,29.53,29.35,6,2,1,23,15,36,0.43,8,Rain-Snow,30<br />
2001-3-6,34,30,25,33,29,24,100,98,92,29.57,29.34,29.23,10,4,0,14,10,24,0.14,8,Fog-Snow,349<br />
2001-3-7,43,38,32,32,28,24,88,74,53,29.99,29.79,29.59,10,10,10,14,7,23,0.01,5,,58<br />
2001-3-8,39,36,33,35,32,28,93,84,73,30.05,30.00,29.97,10,10,10,12,5,20,0.00,7,,239<br />
2001-3-9,41,38,34,39,33,25,100,84,62,29.97,29.79,29.70,10,9,2,15,7,24,0.37,8,Rain,270<br />
2001-3-10,44,39,34,26,25,23,73,59,47,30.01,29.87,29.74,10,10,10,17,11,31,0.00,1,,311<br />
2001-3-11,53,43,33,33,27,23,72,57,41,30.12,29.98,29.84,10,10,9,20,7,33,0.00,2,,280<br />
2001-3-12,46,38,30,37,23,14,100,57,28,30.30,30.19,29.96,10,10,9,12,8,18,0.01,1,Rain,74<br />
2001-3-13,46,40,35,46,42,36,100,99,89,29.88,29.56,29.42,10,5,2,17,9,23,1.27,6,Rain,22<br />
2001-3-14,46,44,42,43,32,24,97,65,42,29.91,29.68,29.49,10,10,9,18,10,29,0.00,3,,294<br />
2001-3-15,51,46,42,45,36,32,96,67,52,30.00,29.91,29.83,10,10,10,10,5,,0.00,5,,270<br />
2001-3-16,55,48,41,43,37,31,100,70,45,29.95,29.90,29.84,10,10,6,13,5,21,0.16,5,Rain,103<br />
2001-3-17,46,42,37,43,39,35,100,91,68,29.98,29.93,29.89,10,9,5,13,8,20,0.21,8,Rain,17<br />
2001-3-18,45,40,34,41,28,18,100,66,39,30.25,30.06,29.90,10,10,10,18,9,26,0.00,4,,332<br />
2001-3-19,52,43,34,24,20,16,61,41,25,30.42,30.32,30.25,10,10,10,14,8,23,0.00,0,,342<br />
2001-3-20,53,45,37,37,31,23,76,57,43,30.50,30.44,30.37,10,10,10,12,6,,0.00,4,,113<br />
2001-3-21,44,41,39,45,39,35,100,94,82,30.35,30.05,29.64,10,8,2,31,16,46,1.03,8,Rain,82<br />
2001-3-22,44,42,39,44,40,31,100,93,70,29.61,29.49,29.42,10,7,2,22,13,33,1.28,8,Rain,5<br />
2001-3-23,57,48,39,30,25,18,70,45,26,29.75,29.61,29.53,10,10,10,25,16,40,0.01,3,,310<br />
2001-3-24,52,44,34,35,26,11,70,49,37,29.94,29.76,29.65,10,10,10,17,10,33,0.00,3,,285<br />
2001-3-25,43,36,30,15,11,8,47,36,27,30.02,29.99,29.95,10,10,10,17,11,25,0.00,2,,317<br />
2001-3-26,37,32,27,32,19,5,100,62,34,30.13,30.01,29.95,10,7,0,17,7,24,0.05,5,Fog-Snow,346<br />
2001-3-27,41,32,24,17,10,3,50,40,29,30.25,30.17,30.11,10,10,10,15,8,22,0.00,0,,316<br />
2001-3-28,48,39,30,36,22,17,86,52,34,30.31,30.26,30.19,10,10,10,12,7,20,0.00,2,,305<br />
2001-3-29,45,40,36,39,32,24,100,76,58,30.36,30.31,30.16,10,8,4,20,9,28,0.21,8,Rain,117<br />
2001-3-30,43,40,37,43,39,37,100,99,89,30.10,29.75,29.55,10,6,1,26,18,41,1.54,8,Rain,38<br />
2001-3-31,46,42,37,39,36,34,100,80,68,29.84,29.80,29.75,10,10,5,8,5,,0.06,8,Rain,21<br />
2001-3-31,,,,,,,,,,,,,,,,,,,,,,<br />
