EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2000-6-1,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-2,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-3,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-4,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-5,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-6,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-7,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-8,,,,,,,,,,,,,,,,,,,,,,<br />
2000-6-9,87,,80,62,62,62,54,54,54,29.99,29.99,29.99,10,10,10,8,8,,0.00,3,,260<br />
2000-6-10,91,84,79,70,68,63,63,53,43,29.99,29.96,29.94,10,9,7,13,8,18,0.00,0,,278<br />
2000-6-11,91,81,71,72,70,68,100,68,50,30.08,29.99,29.93,10,6,2,12,7,20,0.54,3,Rain,278<br />
2000-6-12,71,64,57,71,63,57,100,99,93,30.16,30.09,30.01,8,3,1,16,6,25,0.49,8,Rain,102<br />
2000-6-13,60,58,55,56,54,48,100,88,70,30.20,30.17,30.15,10,7,2,13,8,18,0.08,8,Rain,105<br />
2000-6-14,61,58,54,55,54,50,97,87,78,30.21,30.18,30.14,10,9,2,10,6,17,0.01,8,,111<br />
2000-6-15,75,66,57,68,62,56,100,91,76,30.13,29.98,29.88,6,4,1,7,4,,0.05,7,,117<br />
2000-6-16,86,76,66,73,70,65,93,77,63,29.95,29.91,29.88,10,8,3,9,4,17,0.00,5,,247<br />
2000-6-17,88,80,73,72,69,60,85,69,53,30.09,29.96,29.90,10,9,6,14,7,20,0.00,4,Rain,283<br />
2000-6-18,73,68,63,64,62,59,97,81,66,30.13,30.06,30.00,10,8,0,7,5,,0.40,6,Fog-Rain,79<br />
2000-6-19,72,68,64,64,60,57,97,78,61,30.14,30.10,30.01,10,9,5,10,5,18,0.00,7,,38<br />
2000-6-20,82,72,63,60,55,52,78,56,36,30.15,30.11,30.06,10,10,10,8,4,,0.00,1,,316<br />
2000-6-21,80,74,68,70,62,56,96,68,45,30.07,29.94,29.79,10,10,2,12,6,21,0.11,5,Rain,221<br />
2000-6-22,82,76,69,71,67,61,97,76,52,29.80,29.75,29.68,10,8,2,10,7,21,0.10,6,Rain,267<br />
2000-6-23,81,76,71,59,56,51,61,51,40,30.02,29.92,29.79,10,10,10,10,6,16,0.00,2,,310<br />
2000-6-24,82,74,69,64,60,57,67,62,52,30.09,30.07,30.04,10,10,10,13,4,18,0.00,4,,191<br />
2000-6-25,86,79,72,73,70,61,93,76,60,30.08,29.98,29.89,10,9,5,10,6,20,0.00,4,,206<br />
2000-6-26,88,80,73,73,71,70,87,74,61,29.96,29.92,29.85,10,9,5,9,5,16,0.00,4,,244<br />
2000-6-27,86,79,72,72,67,54,91,70,42,29.99,29.90,29.86,10,8,2,14,6,21,0.10,6,Rain,279<br />
2000-6-28,81,72,66,63,59,53,81,62,48,30.04,29.97,29.90,10,10,10,8,3,,0.01,6,,145<br />
2000-6-29,75,70,66,63,61,57,90,75,64,29.89,29.83,29.76,10,10,7,10,3,,0.00,7,,135<br />
2000-6-30,78,71,64,64,56,51,93,61,42,29.97,29.87,29.77,10,9,6,16,9,23,0.00,3,,305<br />
