EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2001-2-1,48,42,37,31,29,26,73,59,42,30.17,30.03,29.82,10,10,9,15,6,16,0.00,6,,281<br />
2001-2-2,44,38,27,35,28,6,86,63,40,30.14,29.96,29.80,10,10,10,18,4,29,0.01,7,,249<br />
2001-2-3,32,29,26,9,7,5,47,41,34,30.36,30.20,30.03,10,10,10,15,11,28,0.00,3,,314<br />
2001-2-4,37,31,25,31,19,6,82,59,45,30.41,30.34,30.22,10,10,10,12,5,,0.00,5,,169<br />
2001-2-5,36,34,32,36,33,30,100,96,82,30.19,29.87,29.65,10,6,0,15,9,31,0.70,8,Fog-Rain-Snow,40<br />
2001-2-6,43,40,36,33,32,30,89,74,60,29.99,29.90,29.74,10,10,10,15,10,26,0.00,6,,278<br />
2001-2-7,44,40,34,33,25,22,81,57,47,30.43,30.24,30.01,10,10,10,13,8,22,0.00,3,,313<br />
2001-2-8,41,36,32,36,26,21,86,67,53,30.54,30.43,30.34,10,10,10,9,6,,0.00,6,,187<br />
2001-2-9,57,45,36,47,39,34,96,84,69,30.32,30.05,29.68,10,9,6,9,6,18,0.00,8,,90<br />
2001-2-10,61,44,28,51,24,4,77,44,23,30.25,29.86,29.53,10,10,10,20,14,37,0.01,2,,299<br />
2001-2-11,30,26,19,6,1,-4,46,35,23,30.65,30.47,30.27,10,10,10,15,11,25,0.00,0,,319<br />
2001-2-12,35,26,16,31,9,-4,96,53,29,30.73,30.61,30.42,10,9,2,13,7,16,0.02,4,Snow,138<br />
2001-2-13,48,40,33,32,27,22,96,64,36,30.39,30.33,30.28,10,10,8,10,6,,0.00,3,,304<br />
2001-2-14,46,42,37,46,36,29,100,78,63,30.32,30.05,29.70,10,9,4,10,5,,0.00,6,,211<br />
2001-2-15,46,42,39,46,30,21,100,63,45,30.15,29.93,29.67,10,9,4,15,8,20,0.04,7,Rain,338<br />
2001-2-16,39,37,35,37,30,20,100,78,54,30.16,30.02,29.78,10,7,2,9,6,,0.32,7,Rain,85<br />
2001-2-17,37,29,21,37,15,1,100,54,30,30.30,29.95,29.73,10,10,7,22,11,36,0.00,5,,320<br />
2001-2-18,32,26,19,10,5,-1,50,41,32,30.41,30.35,30.30,10,10,10,13,8,24,0.00,0,,294<br />
2001-2-19,42,34,27,25,14,7,57,42,31,30.43,30.32,30.19,10,10,10,15,8,23,0.00,2,,258<br />
2001-2-20,55,47,39,38,31,22,66,54,47,30.17,30.08,29.94,10,10,10,12,8,23,0.00,6,,253<br />
2001-2-21,50,36,19,36,18,1,66,46,26,30.41,30.10,29.91,10,10,10,20,9,32,0.00,3,,317<br />
2001-2-22,24,20,17,22,8,-3,100,63,34,30.46,30.34,30.08,10,7,0,17,9,18,0.31,6,Fog-Snow,66<br />
2001-2-23,39,30,21,28,21,14,96,71,48,30.35,30.14,30.05,10,10,5,16,11,25,0.01,5,Snow,318<br />
2001-2-24,34,30,26,19,14,12,60,51,42,30.63,30.55,30.38,10,10,10,12,7,22,0.00,5,,313<br />
2001-2-25,53,43,33,53,39,19,100,91,54,30.48,30.14,29.79,10,5,0,18,9,18,0.49,8,Fog-Rain-Snow,176<br />
2001-2-26,52,44,35,51,31,22,97,63,46,30.20,30.03,29.81,10,10,8,15,10,24,0.00,4,,310<br />
2001-2-27,48,40,32,30,25,22,69,58,48,30.22,30.13,30.03,10,10,10,13,6,18,0.00,4,,311<br />
2001-2-28,35,31,27,19,12,9,54,45,35,30.10,30.02,29.94,10,10,10,14,8,21,0.00,4,,348<br />
