EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2000-4-1,64,52,41,37,30,25,58,45,26,30.25,30.18,30.12,10.0,10.0,10.0,13,4,18,0.00,1,,257<br />
2000-4-2,64,58,51,47,40,36,61,53,45,30.14,30.05,29.91,10.0,10.0,10.0,14,8,22,0.00,4,,258<br />
2000-4-3,62,60,57,55,54,53,89,84,77,29.79,29.77,29.75,9.0,8.5,8.0,5,4,,0.00,6,,117<br />
2000-4-4,64,58,52,60,53,37,100,80,49,29.70,29.48,29.39,10.0,8.6,1.2,16,8,25,0.39,7,Rain,252<br />
2000-4-5,48,46,42,37,24,16,61,44,34,29.83,29.70,29.57,10.0,10.0,10.0,15,10,28,0.00,5,,306<br />
2000-4-6,70,54,39,44,33,24,62,44,33,29.87,29.67,29.46,10.0,10.0,10.0,13,6,25,0.00,2,,258<br />
2000-4-7,64,58,52,46,35,32,77,46,33,30.01,29.94,29.74,10.0,10.0,10.0,13,6,18,0.00,3,,246<br />
2000-4-8,71,60,50,54,50,46,96,75,47,29.87,29.63,29.51,10.0,9.3,6.0,16,9,29,0.00,4,,180<br />
2000-4-9,50,40,30,44,28,8,96,66,21,29.76,29.53,29.36,10.0,7.0,0.2,20,13,33,0.23,6,Fog-Rain-Snow,311<br />
2000-4-10,54,46,37,32,26,20,73,51,26,30.30,30.05,29.83,10.0,10.0,10.0,14,9,23,0.00,3,,304<br />
2000-4-11,43,40,36,41,33,22,100,78,43,30.40,30.30,30.12,10.0,8.2,2.0,12,7,22,0.07,7,Rain-Snow,94<br />
2000-4-12,50,46,42,43,31,16,100,65,33,30.44,30.19,30.02,10.0,7.7,3.0,17,7,29,0.05,4,Rain,321<br />
2000-4-13,52,44,36,28,20,14,65,43,23,30.57,30.49,30.42,10.0,10.0,10.0,10,6,18,0.00,2,,303<br />
2000-4-14,54,46,39,45,32,24,87,59,35,30.45,30.39,30.29,10.0,10.0,10.0,13,6,17,0.00,4,,206<br />
2000-4-15,61,56,50,59,52,44,100,92,77,30.27,30.16,30.03,10.0,5.5,1.2,7,4,,0.13,8,Rain,62<br />
2000-4-16,75,64,55,61,58,48,100,86,57,30.02,29.91,29.85,10.0,6.9,1.5,14,3,23,0.27,6,Rain,49<br />
2000-4-17,54,48,41,47,43,38,100,86,69,30.17,30.12,30.04,10.0,8.3,4.0,15,10,25,0.35,8,Rain,93<br />
2000-4-18,48,44,39,42,38,34,96,82,61,30.14,30.07,30.02,10.0,9.6,5.0,28,19,39,0.04,8,Rain,84<br />
2000-4-19,60,51,42,47,44,42,100,82,62,30.06,30.02,29.98,10.0,9.2,5.0,14,9,22,0.00,7,,68<br />
2000-4-20,63,56,50,47,46,44,83,73,56,30.09,30.04,29.98,10.0,9.8,8.0,10,6,,0.00,7,,78<br />
2000-4-21,48,45,45,45,45,44,100,98,97,29.66,29.65,29.64,10.0,10.0,10.0,29,27,43,0.06,8,,90<br />
2000-4-22,50,48,45,47,45,44,100,96,83,29.61,29.56,29.51,10.0,6.3,2.0,24,13,41,0.10,8,Rain,49<br />
2000-4-23,48,46,44,45,43,39,100,88,74,29.72,29.63,29.58,10.0,9.2,3.0,12,6,20,0.12,8,Rain,327<br />
2000-4-24,66,56,45,39,37,32,80,58,27,29.79,29.74,29.70,10.0,10.0,10.0,16,8,26,0.00,3,,316<br />
2000-4-25,55,48,46,40,36,32,71,63,54,29.92,29.91,29.90,10.0,10.0,10.0,12,8,22,0.00,8,,90<br />
2000-4-26,48,44,39,39,34,31,97,69,54,30.13,30.01,29.91,10.0,10.0,10.0,18,12,29,0.03,8,,70<br />
2000-4-27,50,44,37,42,37,34,89,77,61,30.10,30.03,29.96,10.0,10.0,10.0,9,4,16,0.00,7,,292<br />
2000-4-28,59,52,51,45,45,45,80,77,74,29.95,29.95,29.95,8.0,7.7,7.0,5,3,,0.00,7,,190<br />
2000-4-29,66,56,48,45,41,36,89,62,34,29.94,29.89,29.85,10.0,9.0,6.0,14,4,18,0.00,3,,129<br />
2000-4-30,64,58,53,42,29,13,66,39,16,30.12,29.97,29.86,10.0,10.0,10.0,15,8,28,0.00,2,,328<br />
